block_height,block_index,total,fees,size,gas_limit,gas_used,gas_price,gas_tip_cap,gas_fee_cap,confirmed,received,ver,double_spend,vin_sz,vout_sz,confirmations,confidence,Label
7284476,4,6.83E+18,5.88E+14,110,21000,21000,28000000000,28000000000,28000000000,1551415968,1551415966,0,0,1,1,7504607,1,1
7289812,103,2.60E+17,5.88E+14,110,21000,21000,28000000000,28000000000,28000000000,1551488404,1551488410,0,0,1,1,7499271,1,1
7289816,35,5.07E+18,5.88E+14,110,21000,21000,28000000000,28000000000,28000000000,1551488448,1551488443,0,0,1,1,7499267,1,1
7317815,481,5.00E+16,2.10E+14,109,21000,21000,10000000000,10000000000,10000000000,1551866461,1551866493,0,0,1,1,7471268,1,1
7317897,19,3.07E+16,6.30E+14,109,21000,21000,30000000000,30000000000,30000000000,1551867765,1551867764,0,0,1,1,7471186,1,1
5554502,168,1.30E+16,1.26E+14,109,21000,21000,6000000000,6000000000,6000000000,1525396112,1525396112,0,0,1,1,9231132,1,1
5624497,252,1.26E+16,3.78E+14,109,22000,21000,18000000000,18000000000,18000000000,1526452575,1526452563,0,0,1,1,9161137,1,1
6221246,153,3.00E+16,8.61E+14,109,21000,21000,41000000000,41000000000,41000000000,1535313444,1535313421,0,0,1,1,8568117,1,1
6239429,52,2.95E+16,4.83E+14,109,21000,21000,23000000000,23000000000,23000000000,1535578644,1535578644,0,0,1,1,8549934,1,1
5806142,14,4.00E+18,6.30E+14,113,30000,21000,30000000000,30000000000,30000000000,1529221028,1529221028,0,0,1,1,8976829,1,1
5807879,31,3.99E+18,2.08E+15,110,51000,21000,99000000000,99000000000,99000000000,1529245679,1529245650,0,0,1,1,8975092,1,1
5454648,104,8.00E+17,4.41E+14,110,25200,21000,21000000000,21000000000,21000000000,1523900124,1523900070,0,0,1,1,9334786,1,1
5473734,55,1.50E+14,4.83E+14,108,21000,21000,23000000000,23000000000,23000000000,1524185391,1524185376,0,0,1,1,9315700,1,1
5485090,221,1.61E+17,6.30E+13,109,21000,21000,3000000000,3000000000,3000000000,1524353842,1524353835,0,0,1,1,9304344,1,1
5498617,58,7.08E+17,1.05E+14,110,21000,21000,5000000000,5000000000,5000000000,1524555140,1524555140,0,0,1,1,9290817,1,1
